ORPHA_Number,ORPHA_URL,Nombre_Orphanet,CIE10_Orphanet,Numero_Colombia,Nombre_Colombia,CIE10_Colombia,Tipo_Match,Similitud,Observaciones_Colombia
,,Deficiencia congénita del factor XIII,D68.2,508,Déficit congénito del factor XIII,D68.2,nombre_muy_similar,0.97,
,,Deficiencia de adhesión leucocitaria tipo II,D84.8,518,Déficit de adhesión leucodtaria tipo II,Q84.8,nombre_muy_similar,0.97,Código corregido de 0848 a Q848
,,Deficiencia de carnitina palmitoiltransferasa II,E71.3,524,Déficit de camitina palmitoiltransferasa II,E71.3,nombre_muy_similar,0.97,
,,Dermatitis granulomatosa intersticial con artritis,L30.8,567,Dermatitis granulomatosa interstidal con artritis,M30.1,nombre_muy_similar,0.97,
,,Anendocrinosis entérica,P78.3,593,Diarrea congénita con malabsorción debido a insuficiencia de células enteroendocrinas,P78.3,nombre_muy_similar,0.97,
,,Disgenesia cerebral congénita por deficiencia de glutamina sintetasa,E72.8,606,Disgenesia cerebral congénita debida a deficiencia de glutamina sintetasa,E72.8,nombre_muy_similar,0.97,
,,Displasia acropectorovertebral,Q74.8,631,Displasia acropectovertebral,Q68.1,nombre_muy_similar,0.97,Código corregido de 0681 a Q681
,,Displasia espondiloepimetafisaria tipo Missouri,Q77.7,674,Displasia espondiloepimetafisaria tipo A4,Q77.8,nombre_muy_similar,0.97,Código corregido de 0778 a Q778
,,Displasia espondiloepimetafisaria tipo Missouri,Q77.7,675,Displasia espondiloepimetafisaria tipo Biectanski,Q77.7,nombre_muy_similar,0.97,Código corregido de 0777 a Q777
,,Displasia espondiloepimetafisaria tipo Missouri,Q77.7,677,Displasia espondiloepimetafisaria tipo Golden,Q77.8,nombre_muy_similar,0.97,Código corregido de 0778 a Q778
,,Displasia odontomaxilar segmentaria,K00.4,694,Displasia odontomaxilar seqmentaria,K00.4,nombre_muy_similar,0.97,
,,Distrofia coroidea areolar central,H31.2,713,"Distrofia coroidal, areolar central",H31.2,nombre_muy_similar,0.97,
,,Encefalopatía mioclónica temprana,,782,Encefalopatia mioclonica temprana,G40.3,nombre_muy_similar,0.97,
,,Enfermedad de Behçet,M35.2,791,Enfermedad de Behget,M35.2,nombre_muy_similar,0.97,
,,Enfermedad granulomatosa crónica,D71,864,Enfermedad qranulomatosa crónica,D71X,nombre_muy_similar,0.97,
,,Fibrodisplasia osificante progresiva,M61.1,923,F brodisplasia osificante progresiva,M61.1,nombre_muy_similar,0.97,
,,Fibrosis quística,"E84.0, E84.1, E84.8",931,Fibrosis quistica,E84.9,nombre_muy_similar,0.97,
,,Argininemia,E72.2,992,Hiperargininemía,E72.2,nombre_muy_similar,0.97,
,,Hipertricosis lanuginosa adquirida,L68.1,1019,Hipertricosis lanuqinosa adquirida,L68.1,nombre_muy_similar,0.97,
,,Hipertricosis lanuginosa congénita,Q84.2,1020,Hipertricosis lanuqinosa congénita,Q84.2,nombre_muy_similar,0.97,Código corregido de 0842 a Q842
,,Hipoacondroplasia,Q77.4,1022,Hipocondroplasia,Q77.4,nombre_muy_similar,0.97,Código corregido de 0774 a Q774
,,Deficiencia de adenosina desaminasa 2,M30.8,1081,Inmunodeficiencia combinada severa ligado a Déficit de adenosina desaminasa,D81.3,nombre_muy_similar,0.97,
,,Linfangiectasias quísticas pulmonares,Q33.8,1116,Linfanqiectasias quísticas pulmonares,Q33.8,nombre_muy_similar,0.97,Código corregido de 0338 a Q338
,,Lipodistrofia parcial familiar tipo Dunnigan,E88.1,1127,"Lipodistrofia, familiar pardal, tipo Dunnigan",E88.1,nombre_muy_similar,0.97,
,,Síndrome de mioclonías de acción-insuficiencia renal,G40.4,1195,Mioclono de acción - Sindrome de insuficiencia renal,G40.4,nombre_muy_similar,0.97,
,,Miopatía con capuchón,G71.2,1198,Miopatia con capuchón,G71.2,nombre_muy_similar,0.97,
,,Miopatía nemalínica,,1209,Miopatia nemalínica,G71.2,nombre_muy_similar,0.97,
,,Síndrome de deleción 22q11.2,D82.1,1217,Monosomia 22q11,D82.1,nombre_muy_similar,0.97,
,,Neurodegeneración asociada a pantotenato-quinasa,G23.0,1252,Neurodegeneradón asociada a pantotenato-quinasa,G23.0,nombre_muy_similar,0.97,
,,Neuropatía sensitiva y autonómica hereditaria,,1258,Neuropatia autonómica y sensitiva hereditaria 2,G60.8,nombre_muy_similar,0.97,
,,Neuropatía sensitiva autonómica hereditaria con sordera y retraso global,G60.8,1266,"Neuropatía sensitiva y autónoma, hereditaria, con sordera y retraso global",G60.8,nombre_muy_similar,0.97,
,,Síndrome de onicotricodisplasia-neutropenia,,1295,Onicotricodisplasia y neutropenia,L98.8,nombre_muy_similar,0.97,
,,Paraparesia espástica autosómica recesiva tipo 11,G11.4,1366,Paraplejia espástica autosómica recesiva tipo 18,G11.4,nombre_muy_similar,0.97,
,,Paraparesia espástica autosómica recesiva tipo 32,G11.4,1372,Paraplejia espástica autosómica recesiva tipo 30,G11.4,nombre_muy_similar,0.97,
,,Pénfigo foliáceo,L10.2,1384,Penfigo foliáceo,L10.2,nombre_muy_similar,0.97,
,,Pénfigo foliáceo,L10.2,1384,Penfigo foliáceo,L10.3,nombre_muy_similar,0.97,
,,Síndrome cerebrocostomandibular,Q87.8,1560,Síndrome cerebro costo mandibular,Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Síndrome CHAND,Q82.4,1563,Síndrome CHANDS,Q82.4,nombre_muy_similar,0.97,Código corregido de 0824 a Q824
,,Síndrome de Al-Gazali-Dattani,,1579,Sindrome de AI-Gazali-Dattani,E77.8,nombre_muy_similar,0.97,
,,Síndrome de Alström,E34.8,1583,Sindrome de Alstrom,Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Síndrome de macrocefalia-discapacidad intelectual-autismo,Q87.8,1597,Síndrome de autismo y macrocefalia,Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Síndrome de Dahlberg-Borer-Newcomer,Q87.8,1680,Sindrome de Dahlberq Borer Newcomer,Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Síndrome de Jervell y Lange-Nielsen,I45.8,1758,Sindrome de Jervell y Lanqe-Nielsen,I45.8,nombre_muy_similar,0.97,
,,Síndrome de Pollitt,,1868,Síndrome de Pollit,L67.8,nombre_muy_similar,0.97,
,,Síndrome de rotura de Nijmegen,Q87.8,1892,Síndrome de rotura de Nijmeqen,Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Síndrome de sensibilidad a UV,L56.8,1912,Síndrome de sensibilidad a Uy,L56.8,nombre_muy_similar,0.97,
,,Síndrome de Tomé-Brunet-Fardeau,,1942,Sindrome de Tome Brune Fardeau,E75.4,nombre_muy_similar,0.97,
,,Síndrome de Braddock,Q87.8,1959,"Síndrome de Vater-like, con hipertensión pulmonar, anomalías de las orejas y retraso del crecimiento",Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Síndrome hemolítico urémico atípico,D59.3,1998,Síndrome hemolitico urémico atipico,D58.8,nombre_muy_similar,0.97,
,,Síndrome lácrimo-aurículo-dento-digital,Q87.8,2007,Síndrome lacrimo-auriculo-dento-digital,Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Síndrome odonto-trico-ónico-dígito-palmar,Q82.4,2031,Síndrome odonto-trico-onico-digito-palmar,Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Síndrome orofaciodigital con talla baja y braquimesofalangia,Q87.0,2035,Síndrome oral-facial-digital tipo 3,Q87.0,nombre_muy_similar,0.97,Código corregido de 0870 a Q870
,,Síndrome orofaciodigital con talla baja y braquimesofalangia,Q87.0,2036,Síndrome oral-facial-digital tipo 4,Q87.0,nombre_muy_similar,0.97,Código corregido de 0870 a Q870
,,Síndrome orofaciodigital con talla baja y braquimesofalangia,Q87.0,2037,Síndrome oral-facial-digital tipo 5,Q87.0,nombre_muy_similar,0.97,
,,Síndrome uña-rótula,Q87.2,2056,Síndrome uña-rotula,Q87.2,nombre_muy_similar,0.97,Código corregido de 0872 a Q872
,,Sinostosis húmero-radial aislada,Q74.0,2068,Sinostosis humeroradial aislada,Q74.0,nombre_muy_similar,0.97,Código corregido de 0740 a Q740
,,Taquicardia ventricular polimórfica catecolaminérgica,I47.2,2085,Taquicardia ventricular polimórfica catecolinergica,I47.2,nombre_muy_similar,0.97,
,,Trastorno de la fosforilación oxidativa mitocondrial por anomalías del ADN nuclear,,2099,Trastorno de la fosforilación oxidativa mitocondrial debido a anomalías del ADN nuclear,XXXX,nombre_muy_similar,0.97,
,,Tríada de Carney,D44.8,2117,Triada de Carney,D44.8,nombre_muy_similar,0.97,
,,Síndrome de Currarino,Q87.8,2118,Triada de Currarino,Q87.8,nombre_muy_similar,0.97,Código corregido de 0878 a Q878
,,Fibrosis retroperitoneal asociada a IgG4,K66.2,2171,Fibrosis Retroperitoneal ldiopática,N13.5,nombre_muy_similar,0.97,
,,Deficiencia de L-aminoácido aromático decarboxilasa,G24.8,2225,Deficiencia de aminoácido aromático descarboxilasa,E70.8,nombre_muy_similar,0.97,
,,Colangitis esclerosante primaria,K83.0,2233,Colanqitis esclerosante primaria,K75.9,nombre_muy_similar,0.97,
,,Acidemia metilmalónica sensible a la vitamina B12 tipo cblA,E71.1,18,"Acidemia metilmalonica - vitamina B12 sensible, tipo cbl A",E71.1,nombre_muy_similar,0.96,
,,Aciduria 3-metilglutacónica tipo 1,E71.1,24,Aciduria 3-mefilglutaconica tipo 1,E71.1,nombre_muy_similar,0.96,
,,Acortamiento congénito de ligamento costocoracoide,Q68.8,38,Acortamiento congénito de fiqamento costocoracoide,Q68.8,nombre_muy_similar,0.96,Código corregido de 0688 a Q688
,,Infecciones recurrentes asociadas a una deficiencia rara de isotipos de inmunoglobulinas,D80.8,348,Deficiencia aislada de subclases de IgG,Q80.8,nombre_muy_similar,0.96,Código corregido de 0808 a Q808
,,Inmunodeficiencia por expresión deficiente del CMH de clase I,D81.6,407,Deficiencia de CMH clase 11,D81.7,nombre_muy_similar,0.96,
,,Deficiencia congénita del factor X,D68.2,502,Déficit congénito del factor IX,D67X,nombre_muy_similar,0.96,
,,Deficiencia congénita del factor VII,D68.2,505,Déficit congénito del factor VIII,D66X,nombre_muy_similar,0.96,
,,Deficiencia de adhesión leucocitaria tipo I,D84.8,517,Déficit de adhesión leucodtaria tipo I,D84.8,nombre_muy_similar,0.96,
,,Displasia capilar alveolar congénita,Q33.6,632,Displasia alveolo-capilar congénita,XXXX,nombre_muy_similar,0.96,Sin código asignado
,,Displasia craneometafisaria,Q78.8,639,Displasia cráneo-metafisaria,Q78.8,nombre_muy_similar,0.96,Código corregido de 0788 a Q788
,,Displasia espondilometafisaria axial,Q77.8,673,Displasia espondiloepimetafisaria axial,Q77.8,nombre_muy_similar,0.96,Código corregido de 0778 a Q778
,,Displasia oculodentodigital,Q87.8,692,Displasia oculodentodiqital,Q87.8,nombre_muy_similar,0.96,Código corregido de 0878 a Q878
,,Encefalopatía etilmalónica,E88.8,784,"Encefalopatia, etilmalonica",G31.8,nombre_muy_similar,0.96,
,,Enfermedad de Hirschsprung,Q43.1,818,Enfermedad de Hirschsprunq,Q43.1,nombre_muy_similar,0.96,Código corregido de 0431 a Q431
,,Hiperandrogenismo por deficiencia de cortisona reductasa,E25.8,991,Hiperandrogenismo debido a deficiencia de cortisona reductasa,E25.8,nombre_muy_similar,0.96,
,,Síndrome de fenilcetonuria materna,E70.1,997,Hiperfen lalaninemia materna,E70.1,nombre_muy_similar,0.96,
,,Hipotricosis hereditaria de Marie Unna,Q84.0,1055,Hipotricosis hereditaria de Mane Unna,Q84.0,nombre_muy_similar,0.96,Código corregido de 0840 a Q840
,,Leucoencefalopatía cavitada progresiva,E75.2,1112,Leucoencefalopatia cavilada progresiva,E75.2,nombre_muy_similar,0.96,
,,Macrogiria central bilateral,,1142,Macroqiria central bilateral,Q04.8,nombre_muy_similar,0.96,Código corregido de 0048 a Q048
,,Neurofibromatosis tipo 1,Q85.0,1257,Neurofibromatosis tipo familiar es inal,Q85.0,nombre_muy_similar,0.96,Código corregido de 0850 a Q850
,,Neuropatía sensitiva autonómica hereditaria ligada al cromosoma X con sordera,G60.8,1267,"Neuropatía sensitiva y autónoma, hereditaria, con sordera, ligada al cromosoma x",G60.8,nombre_muy_similar,0.96,
,,Nevo poroqueratósico del ostio y conducto dérmico ecrinos,Q82.5,1279,Nevus poroqueratósico del ostio y conducto dérmico ectinos,Q82.5,nombre_muy_similar,0.96,Código corregido de 0825 a Q825
,,Pénfigo vulgar,L10.0,1385,Penfigo vulgar,L10.0,nombre_muy_similar,0.96,
,,Penfigoide paraneoplásico,L10.8,1387,Penfiqoide paraneoplásico,L10.8,nombre_muy_similar,0.96,
,,Pitiriasis rubra pilaris,L44.0,1398,Pityriasis rubra pilaris,L44.0,nombre_muy_similar,0.96,
,,Síndrome acro-reno-mandibular,Q87.8,1537,Síndrome acrorenomandibular,Q87.8,nombre_muy_similar,0.96,Código corregido de 0878 a Q878
,,Síndrome de anemia megaloblástica sensible a la tiamina,D53.1,1585,Síndrome de anemia megaloblastica sensible a tiamina,Q53.1,nombre_muy_similar,0.96,Código corregido de 0531 a Q531
,,Síndrome de Joubert con defecto hepático,Q04.3,1763,Sindrome de Joubert con defecto hepalico,K74.0,nombre_muy_similar,0.96,
,,Síndrome de Rapp-Hodgkin,,1880,Síndrome de Rapp Hodqkin,Q82.4,nombre_muy_similar,0.96,Código corregido de 0824 a Q824
,,Síndrome del shock tóxico estafilocócico,A48.3,1915,Síndrome de Shock estafilococico toxico,A48.3,nombre_muy_similar,0.96,
,,Síndrome de Sturge-Weber,Q85.8,1934,Síndrome de Sturqe Weber,Q85.8,nombre_muy_similar,0.96,Código corregido de 0858 a Q858
,,Síndrome de Ulbright-Hodes,Q87.8,1952,Síndrome de Ulbriqht-Hodes,Q87.8,nombre_muy_similar,0.96,Código corregido de 0878 a Q878
,,Síndrome de Walker-Warburg,G71.0,1963,Síndrome de Walker-Warburq,G71.2,nombre_muy_similar,0.96,
,,Síndrome CLAPO,Q87.3,1993,Síndrome CAPO,Q87.8,nombre_muy_similar,0.96,Código corregido de 0878 a Q878
,,Sinfalangismo-anomalías múltiples de manos y pies,Q74.8,2064,Sinfalangismo anomalias múltiples manos y pies,Q74.8,nombre_muy_similar,0.96,Código corregido de 0748 a Q748
,,Deficiencia de IgM selectiva,D80.4,2166,Deficiencia selectiva de IqM,D80.4,nombre_muy_similar,0.96,
,,Síndrome de parálisis supranuclear progresiva-afasia progresiva no fluida,G23.1,58,Afasia progresiva no fluida ii,G23.1,nombre_muy_similar,0.95,
,,Anencefalia/exencefalia aislada,Q04.8,102,Anencefalia/exencefana aislada,Q00.0,nombre_muy_similar,0.95,Código corregido de 0000 a Q000
,,Vasculitis crioglobulinémica,D89.1,329,Crioqlobulinemia mixta,Q89.1,nombre_muy_similar,0.95,Código corregido de 0891 a Q891
,,Cutis marmorata telangiectásica congénita,Q82.8,340,Cutis marmorata telanqiectasia congénita,Q82.8,nombre_muy_similar,0.95,Código corregido de 0828 a Q828
,,Obesidad por deficiencia del receptor de melanocortina-4,E66.8,349,Deficiencia de MCM4,D84.8,nombre_muy_similar,0.95,
,,Inmunodeficiencia combinada grave T-B+ por deficiencia de cadena gamma,D81.2,379,Deficiencia de cadena K,D80.8,nombre_muy_similar,0.95,
,,Inmunodeficiencia primaria autosómica recesiva con un defecto de la citotoxicidad espontánea de células natural killer,D84.8,395,Deficiencia de CD46,D58.8,nombre_muy_similar,0.95,
,,Inmunodeficiencia primaria autosómica recesiva con un defecto de la citotoxicidad espontánea de células natural killer,D84.8,398,Deficiencia de CD81,Q83.8,nombre_muy_similar,0.95,Código corregido de 0838 a Q838
,,Hemofilia A leve,D66,414,Deficiencia de Factor H,D84.1,nombre_muy_similar,0.95,
,,Hemofilia A leve,D66,415,Deficiencia de Factor I,D84.1,nombre_muy_similar,0.95,
,,Obesidad por deficiencia del receptor de melanocortina-4,E66.8,445,Deficiencia de MCM4,D84.8,nombre_muy_similar,0.95,
,,Síndrome RIDDLE,D82.8,469,Deficiencia de RNF168,D82.8,nombre_muy_similar,0.95,
,,Susceptibilidad a infecciones víricas y micobacterianas,D84.8,472,Deficiencia de STAT2,D84.8,nombre_muy_similar,0.95,
,,Deficiencia de acil-CoA deshidrogenasa de cadena media,E71.3,513,Déficit de adl-CoA deshidrogenasa de ácidos grasos de cadena media,E71.3,nombre_muy_similar,0.95,
,,Deficiencia de metilcobalamina tipo cbl E,E72.1,542,Déficit de metil cobalamina de tipo cbl E,E72.1,nombre_muy_similar,0.95,
,,Deficiencia de metilcobalamina tipo cbl G,E72.1,543,Déficit de metil cobalamina de tipo cbl G,E72.1,nombre_muy_similar,0.95,
,,Dermatitis tipo seborreica con elementos psoriasiformes,L21.8,568,Dermatitis seborreica-like con elementos psoriasiformes,L21.8,nombre_muy_similar,0.95,
,,Deficiencia de arginina vasopresina,E23.2,587,Diabetes insipida nefrogénica,N25.1,nombre_muy_similar,0.95,
,,Artrogriposis distal tipo 1,Q68.8,613,Dismorfia diqitotalar,Q74.3,nombre_muy_similar,0.95,Código corregido de 0743 a Q743
,,Displasia craneofrontonasal,Q87.1,636,Displasia cráneo fronto nasal.,Q87.1,nombre_muy_similar,0.95,Código corregido de 0871 a Q871
,,Displasia en boomerang,Q87.1,641,Displasia de Boomerang,Q87.1,nombre_muy_similar,0.95,Código corregido de 0871 a Q871
,,Distonía 16,G24.1,704,Distonia 16,Q24.1,nombre_muy_similar,0.95,Código corregido de 0241 a Q241
,,Encefalopatía por deficiencia de prosaposina,E75.2,777,Encefalopatía debida a una deficiencia de prosaposina,E75.2,nombre_muy_similar,0.95,
,,Síndrome de enfermedad hepática veno-oclusiva-inmunodeficiencia,K76.5,866,Enfermedad hepática vena-oclusiva -inmunodeficiencia,K76.5,nombre_muy_similar,0.95,
,,Epidermólisis ampollosa adquirida,L12.3,880,Epidermólisis ampollar adquirida,L12.3,nombre_muy_similar,0.95,
,,Gastroenteritis eosinofílica,K52.8,958,Gastroenteritis eosinofilica i,K52.8,nombre_muy_similar,0.95,
,,Síndrome HANAC,I99,972,"Hematuria familiar, autosómica dominante - tortuosidad arteriolar retinal - contracturas",I99X,nombre_muy_similar,0.95,
,,Inmunodeficiencia por deficiencia de CD25,D89.8,1086,Inmunodeficiencia debida a Déficit de CD25,D81.2,nombre_muy_similar,0.95,
,,Inmunodeficiencia por expresión deficiente del CMH de clase I,D81.6,1089,Inmunodeficiencia por expresión deficiente del HLA de clase 2,D81.7,nombre_muy_similar,0.95,
,,Lesión hipóxico-isquémica cerebral neonatal,P91.6,1103,Lesión cerebral isquémica e hipóxica neonatal,P11.1,nombre_muy_similar,0.95,
,,Mielofibrosis primaria,D47.4,1188,Mielofibrosis con metaplasia mielocitoide,D47.1,nombre_muy_similar,0.95,
,,Miopatía distal faríngea y de cuerdas vocales,G71.0,1201,Miopatia distal con debilidad de cuerdas vocales,G71.0,nombre_muy_similar,0.95,
,,Miositis por cuerpos de inclusión,M60.8,1214,Miositis esporádica con cuerpos de inclusión,M60.8,nombre_muy_similar,0.95,
,,Obesidad por deficiencia congénita de leptina,E66.8,1283,Obesidad debida a la deficiencia congénita de leptina,E66.8,nombre_muy_similar,0.95,
,,Osteocraneoestenosis,Q78.0,1301,Osteocraneoestenosts,Q78.0,nombre_muy_similar,0.95,Código corregido de 0780 a Q780
,,OBSOLETO: Resistencia periférica a hormonas tiroideas,,1460,Resistencia periférica a las hormonas tiroideas,E03.1,nombre_muy_similar,0.95,
,,Retino hepato endocrinológico síndrome,,1463,Refino hepato endocrinolóqico Sindrome,Q87.8,nombre_muy_similar,0.95,Código corregido de 0878 a Q878
,,Síndrome de Antley-Bixler con anomalías genitales y alteración de la esteroidogénesis,Q87.8,1543,"Síndrome Anttley-Bixler-like, genitales ambiguos, alteración de la esteroidogenesis",E25.0,nombre_muy_similar,0.95,
,,Síndrome de Alagille,Q44.7,1578,Sindrome de Alaqille,Q44.7,nombre_muy_similar,0.95,Código corregido de 0447 a Q447
,,Hiperinmunoglobulinemia D con fiebre periódica,E85.0,1740,Síndrome de Hiper iqD,E85.0,nombre_muy_similar,0.95,
,,Síndrome de hiper-IgE autosómico dominante por deficiencia de STAT3,D82.4,1743,Síndrome de hiper-IqE autosómico dominante,D82.4,nombre_muy_similar,0.95,
,,Síndrome de Mononen-Karnes-Senac,Q87.5,1825,Síndrome de Mononen Kames Senac,Q87.5,nombre_muy_similar,0.95,Código corregido de 0875 a Q875
,,Síndrome neurodegenerativo ligado al cromosoma X tipo Bertini,G31.8,2023,"Sindrome neurodegenerativo ligado al cromosoma X, de tipo Bedini",G31.8,nombre_muy_similar,0.95,
,,Síndrome trico-dental,Q82.4,2051,Síndrome frico dental,Q87.8,nombre_muy_similar,0.95,Código corregido de 0878 a Q878
,,Síndrome tiroide-cerebro-renal,N15.8,2089,Tiro cerebro renal Síndrome,N15.8,nombre_muy_similar,0.95,
,,Tritanopía,H53.5,2132,Tritanopia,H53.5,nombre_muy_similar,0.95,
,,Deficiencia de glutaril-CoA deshidrogenasa,E72.3,12,Acidemia glutárica I,E71.3,nombre_muy_similar,0.94,
,,Acidemia metilmalónica con homocistinuria tipo cblJ,E71.1,16,"Acidemia metilmalonica - homocistinuria, tipo cbl D",E72.1,nombre_muy_similar,0.94,
,,Acidemia metilmalónica con homocistinuria tipo cblJ,E71.1,17,"Acidemia metilmalonica - homocistinuria, tipo cbl F",E72.1,nombre_muy_similar,0.94,
